Mege	Du hast Freunde zu einem gemeinsamen Abendessen eingeladen. Deine Mutter hat angeboten, einen Salat und Nachtisch beizusteuern. Sie bringt beides pünktlich vorbei. Sie ist ein Schatz!	{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.8016}	emotional
Weforshank	Dein Baby umschließt mit seiner winzigen Hand zärtlich einen deiner Finger. Du bist von Glück, Liebe und Zuneigung erfüllt.	{'neg': 0.0, 'neu': 0.463, 'pos': 0.537, 'compound': 0.9545}	emotional
Plüpp	Du sollst im Sprachkurs deine Hausaufgaben vortragen. Du zögerst und hast einen Kloß im Hals. Vor den anderen zu sprechen ist dir peinlich.	{'neg': 0.161, 'neu': 0.839, 'pos': 0.0, 'compound': -0.5574}	emotional
Skibt	Ein*e Freund*in erzählt dir, dass er*sie befördert wurde. Du gönnst es ihm*ihr und bist begeistert, dass seine*ihre harte Arbeit so wertgeschätzt wird.	{'neg': 0.048, 'neu': 0.509, 'pos': 0.443, 'compound': 0.9125}	emotional
Namistell	Du entdeckst beim Umräumen überraschend Schokoladeneis im Gefrierfach. Es macht dich glücklich, dass du unerwartet etwas Leckeres naschen kannst.	{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.8625}	emotional
Struk	Du gehst in Gedanken deine Packliste durch. Du freust dich wie ein kleines Kind auf den bevorstehenden Urlaub und sehnst dich nach Erholung und leckerem Essen.	{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.8625}	emotional
Mölauzegt	Du ärgerst dich maßlos über dich selbst, weil du wieder darin versagt hast, deine Neujahrsvorsätze durchzuziehen. Es ist dir peinlich vor deinen Freunden.	{'neg': 0.332, 'neu': 0.554, 'pos': 0.114, 'compound': -0.7096}	emotional
Bingsemöl	Du rechnest immer wieder dieselbe mathematische Herleitung. An einer Stelle hast du immer einen Blackout. Ärgerlich fragst du dich, wie du so dämlich sein kannst.	{'neg': 0.23, 'neu': 0.77, 'pos': 0.0, 'compound': -0.8001}	emotional
Iberletsch	Du siehst deinen Schwarm an der Uni. Die Vorstellung, ihn*sie zu küssen, ist unwiderstehlich. Du fühlst dich so sehr zu ihm*ihr hingezogen.	{'neg': 0.068, 'neu': 0.677, 'pos': 0.255, 'compound': 0.6615}	emotional
Troff	Nach ewigem Hin und Her hast du ein neues Fahrrad bestellt. Du bist sehr zufrieden mit deiner Wahl und stolz, das richtige Modell gefunden zu haben.	{'neg': 0.0, 'neu': 0.788, 'pos': 0.212, 'compound': 0.7346}	emotional
Odef	Du hast nach einiger Zeit der Arbeitslosigkeit den Job deiner Träume und bist selbstsicher, weil du dein lang ersehntes Ziel erreicht hast und es bergauf geht.	{'neg': 0.087, 'neu': 0.687, 'pos': 0.227, 'compound': 0.5719}	neutral
Faube	Du hast dich mit deiner Schwester gestritten, aber eigentlich tut es euch beiden leid. Immer wieder schaut ihr erwartungsvoll zueinander herüber. Ihr scheint beide darauf zu hoffen, dass der*die andere sich entschuldigt.	{'neg': 0.094, 'neu': 0.753, 'pos': 0.153, 'compound': 0.4678}	neutral
Wunicher	Du bist im Verzug mit einem wichtigen Projekt. Du schleichst dich sehr früh ins Büro, um deine*n unangenehme*n Chef*in und seine*ihre Vorwürfe zu vermeiden.	{'neg': 0.17, 'neu': 0.754, 'pos': 0.075, 'compound': -0.3102}	emotional
Bisknirgo	Du hast heute beim Sport alles gegeben. Du bist zufrieden mit deiner Leistung und entspannst dich guten Gewissens auf dem Sofa.	{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.8074}	emotional
Ferandsor	Ein*e Freundin hat dich hintergangen. Er*sie entschuldigt sich bei dir. Du zögerst und bist reserviert, weil du befürchtest, dass er*sie dir wieder wehtun wird.	{'neg': 0.392, 'neu': 0.432, 'pos': 0.176, 'compound': -0.7906}	emotional
Vul	Du sitzt einsam und aufgebracht in deiner Wohnung. Immer wieder wälzt du fieberhaft die Geschehnisse. Wie konnte es zu dieser bösen Trennung kommen?	{'neg': 0.308, 'neu': 0.692, 'pos': 0.0, 'compound': -0.8537}	emotional
Neif	Du entwickelst voller Enthusiasmus die neue Homepage für eine*n Freund*in. Du hast ihn*sie sehr lieb und möchtest, dass die Homepage ihn*sie glücklich macht.	{'neg': 0.0, 'neu': 0.511, 'pos': 0.489, 'compound': 0.9457}	emotional
Zimerhubst	Du warst letzte Nacht sehr unruhig, weil deine Mutter im Krankenhaus ist und du dir Sorgen um sie machst. Du fühlst dich elend und weißt nicht, wie du es durch den Tag schaffen sollst.	{'neg': 0.212, 'neu': 0.788, 'pos': 0.0, 'compound': -0.7778}	emotional
Zwelde	Du hast letzte Nacht von einem romantischen Date mit deinem Schwarm geträumt. Du lächelst selig und wünschst, du könntest immer so schön träumen.	{'neg': 0.055, 'neu': 0.517, 'pos': 0.428, 'compound': 0.8689}	emotional
Herklögen	Du bist am Wochenende auf einem Turnier mit deinem Team. Du genießt diesen Tag im Kreis deiner Freunde. Die vertraute Gesellschaft tut dir gut und du bist glücklich. 	{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.9169}	emotional
Preier	Du bekommst eine Nachricht von deinem Schwarm. Du gibst vor, keine Zeit zum Antworten zu haben, um nicht verzweifelt zu wirken. Du vermisst ihn*sie ganz schrecklich.	{'neg': 0.281, 'neu': 0.652, 'pos': 0.067, 'compound': -0.6414}	emotional
Muschürdur	Auf dem Heimweg hast du plötzlich einen Kloß im Hals und fühlst dich bedrückt. Du bist ratlos, woher das auf einmal kommt und bist befangen.	{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.6808}	emotional
Ismiprämpf	Du sitzt in einer Kneipe und wartest darauf, dass dein*e beste Freund*in endlich ankommt. Du freust dich unheimlich auf das lang ersehnte Wiedersehen und guckst immer wieder aufgeregt zu Tür.	{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.8934}	emotional
Glühm	Du bist als Kind alleine zu Hause und es klingelt. Du darfst niemandem die Tür öffnen. Du bist ganz leise und dein Herz klopft, während du ängstlich hoffst, dass die Person endlich weggeht.	{'neg': 0.089, 'neu': 0.845, 'pos': 0.066, 'compound': 0.0}	neutral
Rugliebast	Du musst mit deinem*r Partner*in Schluss machen. Du spielst das  Gespräch mehrfach schlecht gelaunt in deinem Kopf durch. Du willst ihn*sie nicht unnötig verletzen.	{'neg': 0.16, 'neu': 0.746, 'pos': 0.094, 'compound': -0.2373}	neutral
Wumeizauch	Du wolltest dich in Ruhe im Laden umsehen. Ein*e übereifrige*r Verkäufer*in lässt dich nicht in Ruhe und will dir ungebeten Kleidungsstücke andrehen, die du gar nicht brauchst. Du bist wütend.	{'neg': 0.098, 'neu': 0.712, 'pos': 0.19, 'compound': 0.2705}	neutral
Häugnung	Auf einer Feier macht ein*e Freund*in endlich seinem Schwarm eine öffentliche Liebeserklärung. Der ganze Raum hört zu und freut sich ausgelassen für die beiden. Es ist fast so romantisch wie im Film.	{'neg': 0.037, 'neu': 0.593, 'pos': 0.37, 'compound': 0.9395}	emotional
Wupforau	Du gehst mit deinem Hund Gassi und lernst eine*n andere*n Hundebesitzer*in kennen. Du bist von ihm*ihr völlig begeistert und malst dir auf dem Heimweg schon aus, dass ihr zusammenkommt.	{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.5413}	neutral
Bismirbiel	Du stellst empört fest, dass dein Bruder dein Handy vom Ladegerät genommen hat, um seines zu laden. Du regst dich darüber auf und schnauzt ihn übellaunig an.	{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.8625}	emotional
Enkmitas	Dir fällt ein Wort auf Englisch nicht ein, das du aber definitiv kennst. Es ist sehr geläufig und du könntest verrückt werden, weil es dir nicht einfällt.	{'neg': 0.092, 'neu': 0.805, 'pos': 0.103, 'compound': 0.0772}	neutral
Mege	Du und die Trauzeugin deiner Schwester organisiert die Hochzeit gemeinsam. Die Trauzeugin hat alle ihre Aufgaben erfüllt und ist perfekt vorbereitet für euer Treffen. Du kannst ihr vertrauen.	{'neg': 0.0, 'neu': 0.573, 'pos': 0.427, 'compound': 0.9559}	emotional
Weforshank	Du erinnerst dich daran, wie dein Vater dich behutsam vom Auto in dein Bett trug, als du klein warst. Du hast dich sicher und geborgen gefühlt.	{'neg': 0.0, 'neu': 0.713, 'pos': 0.287, 'compound': 0.7927}	emotional
Plüpp	Die Familie deines*r Partners*in spricht nur Spanisch. Dein Schul-Spanisch ist eingerostet. Du bist während des Familientreffens sehr still aus Angst, etwas Falsches zu sagen.	{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.743}	emotional
Skibt	Dein Bruder erzählt dir stolz, dass er Vater wird. Seine Freude scheint unbändig und du teilst sein Glück.	{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.9217}	emotional
Namistell	Du machst einen Spaziergang. Du hattest gar nicht daran gedacht, dass die Kirschblüten schon blühen. Du bist entzückt und freust dich über diesen unvorhergesehen schönen Anblick.	{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.8979}	emotional
Struk	Du bist ganz außer dir. Heute verlässt du dein Elternhaus, um ein Semester im Ausland zu studieren. Du könntest Luftsprünge vor Freude machen, als du in den Bus steigst.	{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.5859}	emotional
Mölauzegt	"Du hast heute wieder zu viel Zeit auf Instagram verschwendet. Du bist aufgebracht und nennst dich selbst ""Idiot!"", weil du so unproduktiv warst."	{'neg': 0.253, 'neu': 0.747, 'pos': 0.0, 'compound': -0.7263}	emotional
Bingsemöl	Du kriegst es einfach nicht hin, mit dem Seilchen über Kreuz zu springen. Du bist völlig k.o., übst aber verbissen weiter, weil du auf keinen Fall versagen willst.	{'neg': 0.047, 'neu': 0.818, 'pos': 0.134, 'compound': 0.5334}	neutral
Iberletsch	Du sitzt im Zug neben einem*r attraktiven Fremden. Du bist hingerissen und hast das unstillbare Verlangen, ihn*sie zu küssen.	{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.8126}	emotional
Troff	Du hast entschieden, was du nach deinem Studium machen möchtest. Du fühlst dich mit dieser Entscheidung mächtig und erfüllt. Es tut gut, ein Ziel vor Augen zu haben.	{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.8316}	emotional
Odef	Auf deinem Kontoauszug siehst du, dass du deine Schulden getilgt und einen Puffer angespart hast. Dein Selbstwertgefühl steigt. Du fühlst dich fähig und souverän.	{'neg': 0.082, 'neu': 0.721, 'pos': 0.197, 'compound': 0.5423}	neutral
Faube	Du stehst an der Supermarktkasse und dein Blick kreuzt immer wieder den einer Person in der Nebenschlange. Du fühlst dich geschmeichelt und es ist aufregend. Du sehnst dich danach, dass die Person dich anspricht, ehe du bezahlst.	{'neg': 0.036, 'neu': 0.816, 'pos': 0.148, 'compound': 0.6597}	emotional
Wunicher	Du siehst eine Person, die dich in der Schule gehänselt hat. Du hast Panik, dass er*sie wieder gemein zu dir ist und schreckst zurück.	{'neg': 0.234, 'neu': 0.766, 'pos': 0.0, 'compound': -0.6705}	emotional
Bisknirgo	Du hast dir in einer Therme eine wohltuende Massage gegönnt. Jetzt liegst du tiefenentspannt unter warmen Handtüchern und genießt die Ruhe. 	{'neg': 0.0, 'neu': 0.565, 'pos': 0.435, 'compound': 0.9281}	emotional
Ferandsor	Ein*e Arbeitskollege*in hat dich mit persönlichen Informationen vor den Vorgesetzten diskreditiert. Du bist auf der Arbeit jetzt reserviert und verschlossen.	{'neg': 0.127, 'neu': 0.786, 'pos': 0.087, 'compound': -0.2263}	neutral
