neu	Informationen suchen+Entscheidung +schlau+Frustration+abwarten,	seek information + decision + smart + frustration + wait,	{'neg': 0.316, 'neu': 0.408, 'pos': 0.276, 'compound': -0.1027}	neutral 
neu	Romantisch+Nähe+intensiv	Romantic + close + intensive	{'neg': 0.0, 'neu': 0.426, 'pos': 0.574, 'compound': 0.4019}	neutral
emo	Selbstbild+Wahrnehmung+Emotionen+Rational	Self-image + perception + emotions + rational	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral
emo	Stolz+Fortschritt+Prozess	pride + progress + process	{'neg': 0.0, 'neu': 0.161, 'pos': 0.839, 'compound': 0.6369}	emotional
emo	Erster Kuss+schön+warmes Gefühl	First kiss + beautiful + warm feeling	{'neg': 0.0, 'neu': 0.09, 'pos': 0.91, 'compound': 0.8442}	emotional
emo	Menschlich+verständlich+Konfliktpotenzial	Humane + understandable + potential for conflict	{'neg': 0.365, 'neu': 0.635, 'pos': 0.0, 'compound': -0.3182}	neutral
emo	Entspannung+zur Ruhe kommen,	Relaxation + come to rest,	{'neg': 0.0, 'neu': 0.469, 'pos': 0.531, 'compound': 0.5267}	emotional
neu	Schlechte Vergangenheit+Eher hoffen auf eine bessere Zukunft+Misstrauen+Individualität	Bad past + Rather hoping for a better future + Distrust + Individuality	{'neg': 0.371, 'neu': 0.294, 'pos': 0.335, 'compound': -0.1531}	neutral
neu	Kann auch ein Albtraum sein+schön+kommt selten vor	Can also be a nightmare + beautiful + rarely happens	{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.5994}	emotional
emo	Aufgeschlossen+ohne zu verstellen	Open-minded + without pretending	{'neg': 0.393, 'neu': 0.607, 'pos': 0.0, 'compound': -0.0762}	neutral
emo	rücksichtsvoll+zuvorkommend	considerate + accommodating	{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}	neutral
neu	Kann schön sein+mysteriös+ungenau	Can be beautiful + mysterious + inaccurate	{'neg': 0.0, 'neu': 0.506, 'pos': 0.494, 'compound': 0.5994}	emotional
neu	Vorfreude+Familie+ersehnen	Anticipation + family + longing	{'neg': 0.314, 'neu': 0.286, 'pos': 0.4, 'compound': 0.0772}	neutral
neu	Kindheitserinnerungen+Klingelzeichen	Childhood Memories + Ringtone	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral
neu	Vorbereitung+Training	preparation + training	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral
emo	Kopfschmerzen +Unruhe +schwerer Atem +alles zieht sich zusammen +wird erst besser wenn es vorbei ist +Gedankenrasen +es wird nicht so schlimm wie man denkt +einfach machen +keine Lösung +Ablenkung ,	Headache  + restlessness  + heavy breath  + everything contracts  + will only get better when it's over  + racing thoughts  + it won't be as bad as you think  + just do it  + no solution  + distraction,	{'neg': 0.184, 'neu': 0.604, 'pos': 0.212, 'compound': 0.2617}	neutral
neu	anstrengend+Stolz +Kreativität +Flopp +Erfolg +Idee muss sehr gut sein +an sich selbst glauben +Herausforderungen ,	exhausting + pride  + creativity  + flop  + success  + idea must be very good  + believe in yourself  + challenges ,	{'neg': 0.195, 'neu': 0.279, 'pos': 0.526, 'compound': 0.807}	emotional
neu	besserwisserisch +lieb gemeint +manche Themen zu privat für ungefragte Ratschläge +Gespräch +oberflächlich +neue Ideen +fremde Leute +enge Familie und Freunde ,	know-it-all  + nice intentions  + some topics too private for unsolicited advice  + conversation  + superficial  + new ideas  + strange people  + close family and friends ,	{'neg': 0.073, 'neu': 0.688, 'pos': 0.239, 'compound': 0.6249}	emotional
neu	Liebe +Warm ums Herz +Zeitlupe +Hoffnung +Moment genießen +Gedanken an Familie +vermissen +rührselig +Traurigkeit+Sehnen nach Zuneigung ,	love  + warm heart  + slow motion  + hope  + enjoy moment  + thoughts of family  + missing  + maudlin  + sadness + longing for affection ,	{'neg': 0.201, 'neu': 0.292, 'pos': 0.506, 'compound': 0.886}	emotional
neu	smalltalk +unangenehm +lächeln +Vorfreude +Angst +nervig +Umweg +nett+potenzielle Freunde +verliebt +gleichgültig	small talk  + awkward  + smile  + anticipation  + anxiety  + annoying  + detour  + nice  + potential friends  + in love  + indifferent	{'neg': 0.291, 'neu': 0.187, 'pos': 0.522, 'compound': 0.802}	emotional
emo	hysterisch +nervig +unruhig +emotional unstabil +Angst was falsches zu sagen+schlechte Erfahrungen +aufmerksamkeitssuchend+Mittelpunkt +krank +Therapie ,	hysterical  + annoying  + restless  + emotionally unstable  + fear of saying the wrong thing + bad experiences  + attention seeking + midpoint  + sick  + therapy ,	{'neg': 0.683, 'neu': 0.317, 'pos': 0.0, 'compound': -0.9612}	emotional
emo	unruhig +denkt an nichts anderes mehr+blendet alles aus +peinlich +störend +sich blöd fühlend +Freude wenn man Wort wieder erinnert+Stille füllen	restless  + thinks of nothing else + fades out everything  + embarrassing  + disturbing  + feeling stupid  + joy when you remember word again + filling silence	{'neg': 0.371, 'neu': 0.456, 'pos': 0.173, 'compound': -0.7269}	emotional
emo	Gleichgültigkeit +cool +ist in Ordnung +bisschen Stolz +Glück für die Person +selbst unbetroffen +eher positives Gefühl +wie gut wurden Aufgaben gemacht+nur erledigen reicht meistens nicht+toll +Daumen hoch leichtes Grinsen	Indifference  + cool  + is okay  + a bit of pride  + happiness for the person  + self unaffected  + rather positive feeling  + how well were tasks done + just getting things done is usually not enough + great  + thumbs up slight grin	{'neg': 0.092, 'neu': 0.49, 'pos': 0.418, 'compound': 0.9326}	emotional
emo	Liebe+Kindheit +Glück +Zufriedenheit +für Zukunft gut gewappnet +leider nicht bei allen so +jedes Kind hat die Liebe und Nähe und Wärme verdient +Mutter +Umarmung +Lachen +Sorglosigkeit +vermeiden von Störungen	Love + childhood  + happiness  + satisfaction  + well prepared for the future  + unfortunately not so for everyone  + every child deserves love and closeness and warmth  + mother  + hug  + laughter  + carelessness  + avoiding disturbances	{'neg': 0.182, 'neu': 0.284, 'pos': 0.534, 'compound': 0.9618}	emotional
emo	englisch +spanisch +sprachkurs+fremdes Land +peinlich +Stille +Lachen +schwitzen +Vergleich mit anderen +stottern +rot werden ,	english  + spanish  + language course + foreign country  + embarrassing  + silence  + laughter  + sweating  + comparing to others  + stuttering  + blushing ,	{'neg': 0.244, 'neu': 0.597, 'pos': 0.159, 'compound': -0.1779}	neutral
emo	Liebe +glücklich +Vollkommenheit +Schwester+teilen macht glücklich +ansteckend+Welt ist schön +engere Bindung +Lächeln +Umarmung +warmes Herz ,	love  + happy  + perfection  + sister + sharing makes you happy  + contagious + world is beautiful  + closer bond  + smile  + hug  + warm heart ,	{'neg': 0.06, 'neu': 0.201, 'pos': 0.739, 'compound': 0.9801}	emotional
neu	große Augen+Überraschung +Freude +Glück +Lachen +Aufräumen +nostalgisch +Kindheitserinnerungen +Tag ist besser +nicht vorhersehbar +das Leben ist schön	big eyes + surprise  + joy  + happiness  + laughter  + tidying up  + nostalgic  + childhood memories  + day is better  + unpredictable  + life is beautiful	{'neg': 0.0, 'neu': 0.381, 'pos': 0.619, 'compound': 0.9612}	emotional
neu	müde+Vorwurf +im Bett liegen bleiben +Stress +schöner Abend +Serien +Augen schließen +nicht ansprechbar ,	tired + reproach  + staying in bed  + stress  + nice evening  + series  + close eyes  + unresponsive ,	{'neg': 0.326, 'neu': 0.514, 'pos': 0.16, 'compound': -0.4404}	neutral
emo	wie vom Blitz getroffen +energetisch +fernweh +grinsend +gute Zeit +hibbelig +Kind+Schmetterlinge im Bauch +Musik+Tanzen+Welt umarmen +Familie ,	struck by lightning  + energetic  + wanderlust  + grinning  + good time  + jittery  + child + butterflies in stomach  + music + dancing + world hugging  + family ,	{'neg': 0.077, 'neu': 0.498, 'pos': 0.425, 'compound': 0.8442}	emotional
neu	Wut +Selbstverletzung +böse Gedanken +runter kommen +tief atmen +Neustart +Herausforderungen +Änderung +Selbstliebe +Herausfinden was Auslöser war ,	Anger  + Self Harm  + Bad Thoughts  + Come Down  + Breathe Deep  + Restart  + Challenges  + Change  + Self Love  + Find Out What Triggered ,	{'neg': 0.366, 'neu': 0.445, 'pos': 0.188, 'compound': -0.7351}	emotional
emo	Zwangsstörung +Übung +Verbissenheit +anstrengend +zu viel +hohe Ansprüche an sich selbst +unglücklich +unentspannt +Druck von sich und anderen +angeben+harte Arbeit +ist es nicht Wert ,	OCD  + Exercise  + Draughtiness  + Exhausting  + Too Much  + High Demands On Self  + Unhappy  + Unrelaxed  + Pressure From Self And Others  + Showing Off + Hard Work  + Isn't It Worth It	{'neg': 0.346, 'neu': 0.654, 'pos': 0.0, 'compound': -0.8208}	emotional
neu	Liebe +Verlangen +Filme +Spannung +peinlich +rot werden +Lippen +Herzschlag +Vorstellung +Freunde +Speichel +Schmatzen+unangenehm ,	love  + desire  + movies  + tension  + embarrassing  + blushing  + lips  + heartbeat  + imagination  + friends  + saliva  + smacking  + uncomfortable ,	{'neg': 0.306, 'neu': 0.286, 'pos': 0.408, 'compound': 0.5423}	emotional
neu	Weltherrschaft +empowered +stark +Macht +Zufriedenheit +Stolz +Unabhängigkeit +Erwachsen sein +Lebensveränderung ,	world domination  + empowered  + strong  + power  + happiness  + pride  + independence  + maturity  + life transformation ,	{'neg': 0.069, 'neu': 0.4, 'pos': 0.531, 'compound': 0.8442}	emotional
emo	Erwachsen werden +innere Zufriedenheit +Kindheit+mein früheres Ich wäre stolz auf mich +Motivation +Schulter klopfen +unabhängig +Leben ist vor einem +Selbstbestimmung +Lebensgeschichten	growing up  + inner contentment  + childhood + my former self would be proud of me  + motivation  + pat on the back  + independent  + life is ahead  + self determination  + life stories	{'neg': 0.0, 'neu': 0.629, 'pos': 0.371, 'compound': 0.886}	emotional
emo	Romantisch +kribbeln im Bauch +elektrisch +Spannung +alles andere ist egal +Umwelt wird ausgeblendet +verführerisch +spielend+Film +peinlich +rot werden +geheimnisvoll ,	Romantic  + tingling in the stomach  + electric  + tension  + everything else doesn't matter  + environment fades out  + seductive  + playful + film  + embarrassing  + blushing  + mysterious ,	{'neg': 0.225, 'neu': 0.564, 'pos': 0.211, 'compound': 0.1596}	neutral
emo	angespannt +nervig +keine Lust auf Gespräch +unwohles Gefühl +Straßenseite wechseln +kein Blickkontakt +schnell gehen+Lästerei chbar,In ,	tense  + annoying  + not in the mood to talk  + uncomfortable  + crossing the road  + no eye contact  + walking fast + babbling	{'neg': 0.414, 'neu': 0.586, 'pos': 0.0, 'compound': -0.836}	emotional
neu	Buddah +Entspannung +Tief Luft holen +Wind +einatmen +bewusst sein +Körper +Zeitlupe +glücklich +erholsam +Selbstliebe +Gedanken freien Lauf lassen	Buddah  + relaxation  + take a deep breath  + wind  + inhale  + be aware  + body  + slow motion  + happy  + restorative  + self love  + let your mind wander	{'neg': 0.0, 'neu': 0.601, 'pos': 0.399, 'compound': 0.9062}	emotional
neu	schlechte Vergangenheit +fehlende Aufarbeitung +Therapie +Reflexion +Annäherung +schwierig +leidend +andere haben größeren Einfluss auf Selbstwert+als man selbst rben ,	bad past  + lack of processing  + therapy  + reflection  + approach  + difficult  + suffering  + others have greater influence on self-esteem + than oneself rben ,	{'neg': 0.409, 'neu': 0.502, 'pos': 0.09, 'compound': -0.836}	emotional
emo	zwischen Schlaf und Wachheit +Trance +viele Gedanken +ausgeschlafen +Verwirrung +Suchen nach Botschaften +erholsam	between sleep and wakefulness  + trance  + many thoughts  + rested  + confusion  + searching for messages  + restorative	{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}	neutral
neu	wohlfühlend +schöne Zeit +gute Gespräche +Energie+über alte Zeiten reden +Geborgenheit +inspirierend +anstrengend +nervig +aufgesetzt freundlich sein +zusammen etwas unternehmen +lange nicht gese	feeling good  + good time  + good conversations  + energy + talking about old times  + safety  + inspiring  + exhausting  + annoying  + being fake friendly  + doing something together  + not been for a long time	{'neg': 0.187, 'neu': 0.338, 'pos': 0.475, 'compound': 0.8957}	emotional
neu	wenig Selbstwert+andere sind wichtiger +falsche Einschätzung der eigenen Leistung +schlechtes Gefühl dafür gutes Gewissen +Manipulation +unnötige Zuvorkommenheit +anstrengend ,	little self-esteem + others are more important  + wrong assessment of one's own performance  + bad feeling for a clear conscience  + manipulation  + unnecessary courtesy  + tiring,	{'neg': 0.286, 'neu': 0.441, 'pos': 0.274, 'compound': -0.3368}	neutral
neu	Hunger +schlechte Laune +nicht beschreibbar+was es schlimmer macht +Verwirrtheit +unpassend +kein Grund +keine Kontrolle +niemanden zum beschuldigen	hunger  + bad mood  + indescribable + which makes it worse  + confusion  + inappropriate  + no reason  + no control  + no one to blame	{'neg': 0.664, 'neu': 0.336, 'pos': 0.0, 'compound': -0.9501}	emotional
emo	unentspannt +ungeduldig +Person kommt immer wenn man nicht guckt +schwitzen +langweilig +Zeitverschwendung +Aufregung +Vorfreude +Anspannung	unrelaxed  + impatient  + person always comes when not looking  + sweating  + bored  + waste of time  + excitement  + anticipation  + tension	{'neg': 0.308, 'neu': 0.422, 'pos': 0.27, 'compound': -0.223}	neutral
neu	ruhe+atem anhalten +angst +tür +kind+dieb +kerze+herzklopfen +alleine+genervt+h	calm + hold breath  + fear  + door  + child + thief  + candle + palpitations  + alone + annoyed + h	{'neg': 0.574, 'neu': 0.308, 'pos': 0.118, 'compound': -0.836}	emotional
emo	nervös +Herzrasen +Szenarien +es kommt eh immer anders als gedacht +kein Selbstbewusstsein +keine innere Ruhe +Vorbereitung +üben wie man auftritt +Vorstellungsgespräch +wichtige Situationen ,	nervous  +  racing heart  +  scenarios  +  it always turns out differently than expected  +  no self-confidence  +  no inner peace  +  preparation  +  practice how to appear  +  job interview  +  important situations,	{'neg': 0.204, 'neu': 0.629, 'pos': 0.167, 'compound': -0.0516}	neutral
neu	verzweiflung	Despair	{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3182}	neutral
emo	aufregend+vorfreude	exciting + anticipation	{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5574}	emotional
emo	enttäuscht+ungewissheit	disappointed + uncertainty	{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6705}	emotional
emo	beeinflussbar	influenceable	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral
emo	schön	Nice	{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}	neutral
neu	überrascht	surprised	{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2263}	neutral
emo	sauer	sauer	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral
emo	zuverlässig	Reliable	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral
emo	liebe+ewig	love + forever	{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.6369}	emotional
emo	bilingual	bilingual	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral
neu	emphatisch	emphatisch	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral
neu	jackpot	jackpot	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral
neu	angst+müde+schwäche	fear + tired + weakness	{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.836}	emotional
emo	aufregend+freude	exciting + joy	{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7906}	emotional
emo	lernen+reflektiert,	learn + reflect,	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral
neu	zielstrebig+fokussiert	determined + focused	{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6124}	emotional
neu	gefühle+zweisamkeit+liebe+verliebt sein+kribbeln im bauch,	feelings + togetherness + love + being in love + tingling in the stomach,	{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.8555}	emotional
neu	oh oh	oh oh	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral
neu	stolz	proudly	{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5574}	emotional
neu	nichts	Nothing	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral
emo	angst+keine lust	fear  +  no desire	{'neg': 0.667, 'neu': 0.0, 'pos': 0.333, 'compound': -0.4019}	neutral
neu	tod+liebe +glaube	death + love + faith	{'neg': 0.358, 'neu': 0.0, 'pos': 0.642, 'compound': 0.4767}	neutral
emo	zurückhaltend+verschlossen+einsam	reserved + closed + lonely	{'neg': 0.556, 'neu': 0.444, 'pos': 0.0, 'compound': -0.3612}	neutral
emo	lächeln	smile	{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3612}	neutral
neu	ruhe+frieden+liebe+zweisamkeit	rest + peace + love + togetherness	{'neg': 0.0, 'neu': 0.206, 'pos': 0.794, 'compound': 0.8271}	emotional
emo	feige	Coward	{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4588}	neutral
emo	depression+angst+tränen+hilflosigkeit,	depression + anxiety + tears + helplessness,	{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.8555}	emotional
neu	aufgeregt+kribbeln im bauch	excited  +  tingling in the stomach	{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.34}	neutral
neu	faul,	lazy,	{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3612}	neutral
neu	aufregend+schwitzen+lampenfieber	exciting + sweating + stage fright	{'neg': 0.333, 'neu': 0.256, 'pos': 0.41, 'compound': 0.1531}	neutral
emo	unbefriedigend+Ungeduld+nervig +will man beenden,	unsatisfactory + impatience + annoying  + do you want to end,	{'neg': 0.466, 'neu': 0.424, 'pos': 0.11, 'compound': -0.6369}	emotional
neu	Liebe+Anstregung+positiv+schön+motiviert+Hingabe+gerne+Erfüllung,	love + excitement + positive + beautiful + motivated + devotion + like + fulfilment,	{'neg': 0.0, 'neu': 0.041, 'pos': 0.959, 'compound': 0.9732}	emotional
emo	nervig+provozierend+ätzend+Eltern+Lehrer	annoying + provocative + corrosive + parents + teachers	{'neg': 0.403, 'neu': 0.597, 'pos': 0.0, 'compound': -0.4019}	neutral
emo	empfindenchdenkenchmachen+mitfühlen,	feel think think  +  sympathize,	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral
emo	schön+romantisch+plötzlich+spannend+aufwühlend+besonders	beautiful + romantic + sudden + exciting + exciting + special	{'neg': 0.0, 'neu': 0.06, 'pos': 0.94, 'compound': 0.9403}	emotional
emo	komisch+unbewusste Prozesse machen sich sichtbar+vermeiden+unangemehm	strange + unconscious processes make themselves visible + avoid + uncomfortable	{'neg': 0.569, 'neu': 0.431, 'pos': 0.0, 'compound': -0.6808}	emotional
neu	nervig+aggressiv+ungeduldigchdenken+suchen	annoying + aggressive + thinking impatiently + searching	{'neg': 0.778, 'neu': 0.222, 'pos': 0.0, 'compound': -0.7184}	emotional
neu	gutes Gefühl+Teamarbeit+Hilfe+teilen,	good feeling + teamwork + help + sharing,	{'neg': 0.0, 'neu': 0.092, 'pos': 0.908, 'compound': 0.836}	emotional
neu	Kuss+Händchen halten+Schoss sitzen+beschützen+trösten,	kiss + hold hands + sit on lap + protect + console,	{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.6597}	emotional
neu	anstregend+fördernd+lernen+verbessern+weiterentwickeln+Englisch+Französisch +Schule+Ausland+Urlaub	exhausting + encouraging + learn + improve + further develop + English + French  + school + abroad + holiday	{'neg': 0.135, 'neu': 0.378, 'pos': 0.486, 'compound': 0.7579}	emotional
emo	Empathie+Filme+Serien+Freunde,	empathy + movies + series + friends,	{'neg': 0.0, 'neu': 0.492, 'pos': 0.508, 'compound': 0.4767}	neutral
emo	überraschend+freudig+Klamotten+Schubladen aufräumen,	surprising + joyful + clothes + tidying up drawers,	{'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.7184}	emotional
neu	negativ+anstrengend+quälend+müde+Trauer+Liebeskummer+Streit+Stress+Prüfung+Angst,	negative + exhausting + excruciating + tired + sad + lovesickness + quarrel + stress + exam + anxiety,	{'neg': 0.875, 'neu': 0.125, 'pos': 0.0, 'compound': -0.9638}	emotional
emo	aufregend+Vorfreude+tolles Gefühl+ungeduldig,	exciting + anticipation + great feeling + impatient,	{'neg': 0.177, 'neu': 0.0, 'pos': 0.823, 'compound': 0.7906}	emotional
emo	selbst reflektierend+streng+sich selber verbessern+Fehler eingestehen+an sich arbeiten,	self-reflective + strict + self-improvement + admitting mistakes + working on yourself,	{'neg': 0.263, 'neu': 0.737, 'pos': 0.0, 'compound': -0.3612}	neutral
neu	positiv+lernen+sicher beherrschen können	positive + learn + be able to master	{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.5574}	emotional
emo	Mittel zum Zweck+Liebe+Anziehung,	means to an end + love + attraction,	{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.802}	emotional
neu	positiv+verantwortungsbewusst+gut nachdenken+keine Kurzschlussreaktionen,	positive + responsible + think well + no knee-jerk reactions,	{'neg': 0.167, 'neu': 0.227, 'pos': 0.606, 'compound': 0.7003}	emotional
neu	positiv+motivierend+Stolz+Sport+Uni +Persönlichkeit+Freunde+Familie+Ordentlich sein,	positive + motivating + pride + sport + uni + personality + friends + family + being tidy,	{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.9062}	emotional
emo	positiv oder negativ+Versuch Gespräch zu beginnen+Restaurant+Alte Bekannte	positive or negative + attempt to start conversation + restaurant + old acquaintances	{'neg': 0.242, 'neu': 0.523, 'pos': 0.235, 'compound': -0.0258}	neutral
neu	Alte Bekannte+Arbeitskollegen+Frühere Feinde,	Old acquaintances + colleagues + former enemies,	{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.4939}	neutral
emo	schön +entspannt+stressfrei+selten+Wochenende+Partner/in+Therme+Ausflug+Urlaub	beautiful  + relaxed + stress-free + rarely + weekend + partner + spa + excursion + holiday	{'neg': 0.0, 'neu': 0.38, 'pos': 0.62, 'compound': 0.8689}	emotional
emo	einsam+negativ	lonely + negative	{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.7351}	emotional
emo	entspannt+schön+stressfrei+sorgenlos+ausgeschlafen+Frieden+Liebe+Freunde,	relaxed + beautiful + stress free + carefree + rested + peace + love + friends,	{'neg': 0.101, 'neu': 0.036, 'pos': 0.863, 'compound': 0.9686}	emotional
neu	Ruhe+Entspannung+Stress vergessen+abschalten+Liebe+Glück+Freunde+Partner+Oma,	rest + relaxation + forget stress + switch off + love + happiness + friends + partner + grandma,	{'neg': 0.196, 'neu': 0.208, 'pos': 0.596, 'compound': 0.891}	emotional
neu	Negativ+Schwach+Zickig+Unsympathisch+Kindisch+Sich selbst belügen	Negative + Weak + Bitchy + Unsympathetic + Childish + Lying to self	{'neg': 0.838, 'neu': 0.162, 'pos': 0.0, 'compound': -0.9382}	emotional
neu	unerklärlich+unangenehm+vermeiden,	inexplicable + uncomfortable + avoid,	{'neg': 0.828, 'neu': 0.172, 'pos': 0.0, 'compound': -0.5859}	emotional
emo	schön+aufregend,	beautiful + exciting,	{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7964}	emotional
neu	faul+ungewiss+unsicher+desinteressiert	lazy + uncertain + insecure + disinterested	{'neg': 0.882, 'neu': 0.118, 'pos': 0.0, 'compound': -0.7579}	emotional
neu	stresig+anstrengend+kann nach hinten los gehen+immer und immer wieder+belastend,	stressful + tiring + can backfire + over and over again + distressing,	{'neg': 0.462, 'neu': 0.538, 'pos': 0.0, 'compound': -0.7184}	emotional
emo	fehlende Informationen+beschaffen+informieren+Lücken schließen+Entscheidungen treffen+angehen+Informationen abwägen+schlechte Entscheidungen+Internet+Bücher+fragen,	missing information + obtain + inform + close gaps + make decisions + tackle + consider information + bad decisions + internet + books + ask,	{'neg': 0.289, 'neu': 0.711, 'pos': 0.0, 'compound': -0.6908}	emotional
emo	Engagement+Herzblut+zeitintensiv+Leidenschaft+freiwillig+intrinische Motivation+für andere+darin aufgehen+interessiert+sozial+erfolgreich	Commitment + heart blood + time consuming + passion + voluntary + intrinsic motivation + for others + immersed in it + interested + social + successful	{'neg': 0.0, 'neu': 0.453, 'pos': 0.547, 'compound': 0.926}	emotional
emo	unangenehm+Besserwisser+vermeiden+unsympathisch+aus dem Weg gehen+Diskussion+Streit+überzeugen+Individualität,	uncomfortable + know-it-all + avoid + unsympathetic + get out of the way + discussion + argument + convince + individuality,	{'neg': 0.399, 'neu': 0.492, 'pos': 0.109, 'compound': -0.6486}	emotional
emo	Beziehungen+soziale Interaktionen+Menschen+Beeinflussung+beobachten+Verhalten ändernchdenken+Eltern anrufen+Empathie+wichtig+einsam	Relationships + social interactions + people + influencing + observing + changing behaviorthinking + calling parents + empathy + important + lonely	{'neg': 0.163, 'neu': 0.719, 'pos': 0.118, 'compound': -0.1779}	neutral
emo	Liebe+Gefühle+Beziehung+Schmetterlinge+neue Person+Neuanfang+sympatisch+sich mögen+kennenlernen+rosa rot+überraschend+ungeplant+Zufall+Schicksal	Love + feelings + relationship + butterflies + new person + fresh start + likable + liking each other + meeting + pink red + surprising + unplanned + coincidence + destiny	{'neg': 0.0, 'neu': 0.57, 'pos': 0.43, 'compound': 0.8834}	emotional
neu	überreagieren+unnötigchdenken+ändern+Emotionen+unkontrolliert+bereuen+weinen+Streit+Konflikt	overreact + think unnecessarily + change + emotions + uncontrolled + regret + crying + argument + conflict	{'neg': 0.786, 'neu': 0.214, 'pos': 0.0, 'compound': -0.9136}	emotional
neu	Fremdsprache+Fachwort+Frustrationchdenken+immer wieder durchgehen+aufregen+Kopf zerbrechen+kommt später wieder,	Foreign language + technical term + thinking in frustration + going through it again and again + excited + racking my head + will come back later,	{'neg': 0.127, 'neu': 0.776, 'pos': 0.098, 'compound': -0.1779}	neutral
neu	Verantwortungsbewusstsein+Vertrauen+Zuverlässigkeit+sympatisch+darauf verlassen können+Gruppenarbeit+angenehm+weniger Arbeit+loben+Unterstützung+Absprachen einhalten+Ideen,	Sense of responsibility + trust + reliability + sympathetic + can rely on + group work + pleasant + less work + praise + support + keep to agreements + ideas,	{'neg': 0.0, 'neu': 0.441, 'pos': 0.559, 'compound': 0.9498}	emotional
neu	Eltern+Beziehung+wichtig+Liebe+Nähe+Verbundenheit+sicher+Geborgenheit+Vertrauen+Kindheit	Parents + relationship + important + love + closeness + connectedness + safe + security + trust + childhood	{'neg': 0.0, 'neu': 0.255, 'pos': 0.745, 'compound': 0.9274}	emotional
neu	anstrengend+Mühe+überlegen+Schwierigkeiten+fremd+unwohl+Training+Aussprache+Vokabeln+Hilfe+Übersetzer+Pons	exhausting + effort + thinking + difficulty + alien + uncomfortable + training + pronunciation + vocabulary + help + translator + pons	{'neg': 0.412, 'neu': 0.44, 'pos': 0.148, 'compound': -0.5859}	emotional
emo	Empathie+warm+sympatisch+Übereinstimmung+Beeinflussung+sich einig sein+zusammen etwas machen+Zugehörigkeitsgefühl+Freunde+Arbeitskollegen+Filme+Verständnis+mitreißen lassen	Empathy + warm + sympathetic + agreement + influencing + agree + doing something together + sense of belonging + friends + colleagues + movies + understanding + get carried away	{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.9186}	emotional
