	Name	Emotionalität	Definition	Features	Anzahl Teilnehmer	Index der Scores	geordnete Indizes	Durchschnittsindex	Median Index	Insgesamte Anzahl der Definitionen	Scores	Durchschnittsscore	Gesamtdurchschnittsscore
24	Wupforau	emo	the special feeling that you will fall in love with the person you just met.	"[""love, closeness, security, inner peace, contentment, happiness, laziness, anxiety, living alone, sofa, family, postman, doorbell, lounging, relaxing, being disturbed, family, friendship, trust, being able to tell everything, passion, commitment, investing, dedication, time, positive, laugh, warm, friendship, friend, beautiful, pleasant feeling, exciting, morning, sometimes embarrassing, subconscious, processing things, detail, feeling, envy, desire, pride, uncomfortable, embarrassing, self-image, disguise, satisfied, surprise, joy, happiness, laughter, smile, inner peace, great, enthusiasm for travel, new experiences, ocd, exercise, doggedness, exhausting, too much, demanding of yourself, unhappy, unrelaxed, pressure from self and others, bragging, hard work, not worth it, depression, anxiety, tears, helplessness, feel, think, imitate, feel, love, feelings, relationship, butterflies, new person, new beginnings, likeable, liking, getting to know, pink red, surprising, unplanned, coincidence, destiny, love, partner, assertive, desire, familiar, courage, spend time, postpone important things, pride, contentment, determination, 100 percent, goal achieved, satisfaction, relieved, pride, evaluate, look back, joy, excitement, freedom, urge, adventure, here and now, enjoyment, fun, leisure time, creativity, different culture, thirst for knowledge, joy of discovery, adrenaline, test limits, discover, let go, think less and do more, unconditioned love, special connection, unique, meaningful, beautiful, important, touched, know-it-all, unasked, imposing, annoyed, pissed off, doesn't interest me, taking care of one's own problems, worry, anxiety, grief, death, separation, family, loss, fear of the future, change, cautious, uncomfortable, oppressive, social problem, difficult friendships, nausea, anxiety, bad things might happen, like a volcano, worry, desire, it might already be over, can't sit still, disappointment, negative thoughts, dissatisfaction, self-critical, low self-esteem, being strict, emotions, anger, interview, uncomfortable, nervousness, avoid, necessary, break up, guilt, low self-esteem, insecurity, emotion, anger, motivation, wanting to help, giving support, happiness, relief, effort, concentration, searching for words, considering, thinking, pronunciations, self-criticism, no self-love, frustration, self-evaluation, self-demanding, sadness, positive, when it comes to goals, that you have set, predictable, boring, planned, sad, confused, suddenly, overwhelmed, for no reason, confusion, blurry, far away and yet close, succeeding, completing projects, creating new things, being fulfilled, building, starting businesses, proud, moving things forward, expanding skills, talent, being rewarded, helping others, educating, getting meaning, being needed, anticipation, packing, suitcases, beach, cocktails, warmth, at ease, free, life, hope, relaxation""]"	1	[15]	[15]	15	15	60	[0.5507669448852539]	0.5507669448852539	0.4229945595065753
25	Wupforau	neu	the belief that someone you just met will meet you again.	"[""petting, rocking, baby, love, comes down to the feeling of sometimes compassion and sadness but also joy and fun, contentment, security, love, family, overthinking, problem solving, insomnia, tense, unhappy, nervous, despair, problems, thinking, cat, sunset, meaning of life, 12 rules for life, feeling of connectedness, joy of living, memory, forgetfulness, typical, memory, stupid feeling, situation, angry, forgetfulness, typical, moment, what, restlessness, focus, tension, annoying, funny, joy, impatience, palpitations, restlessness, pacing, feeling jittery, pleasant, entertaining, chatting, hiding, shame, annoyed, palpitations, excitement, avoiding, needing rest, childish, waiting, secretive, hidden, antisocial, passivity, interesting, helplessness, thoughts, desires, reserved, burning for something, great interest, joy, creating something, nice feeling, 2 years, job, life, salary, investment, family, exhausting, annoying, anger, pain, ambition, love at first sight, positive, gifts, happiness, joy, warmth, joy, happiness, envy, optimism, smile, palpitations, stress, emotional distress, repressed feelings, problems, being impure with yourself, satisfaction, commitment, warmth, palpitations, interest, heat, seeking contact, avoid, negative, detour, hide, supermarket, eye contact, not attract attention, confrontation, restless, hand, love, affection, warmth, feeling, surprise, event, maybe it will be remembered, joy, it's just there, not wanted, unexpected, coincidence, no coincidence, pleasant event, little space, empathy, feeling, thinking, considering, putting in place, interpreting, annoyed, restricted, dependent, patronized, deaf, faith, nobody dares, film, stupid, funny to watch, love is in the air, eye contact, street, angst, loving, familiar, empathetic, annoying, search, go back again, annoying, research, look up, search, ask, tiresome, stress, dissatisfaction, anger, frustration, ex-girlfriend, trust, fear of rejection, private, still hope for the future, agility, insecurity, shame, practice""]"	1	[31]	[31]	31	31	60	[0.393401175737381]	0.393401175737381	0.4229945595065753
26	Bismirbiel	emo	exhibiting a violent emotional reaction to an insignificant event.	['comfortable, uncertainty, annoyed, angry, road, dodge, thinking, dissatisfied, learning, ignorance, information, error, interruption, problem solving, failure, avoiding eye contact, keeping your distance, talking to other people, feeling uncomfortable, leaving quickly, english, foreign language, struggle, enkmitas, words, think, difficulties, uncomfortable, german, accent, grammar, experience, something new, enthusiasm for something new, overcompensation, love, trust, daring to take the next step, exciting, affection, security, sexual desire, partner, anger, disappointment, embarrassing, uncomfortable, annoying, feeling stupid, screwing up, getting nervous, content, comfortable, talks, old times, laughter, good times, warm feeling, beautiful, happy, love, laughter, memories, tense, annoying, not interested in talking, feeling uncomfortable, crossing the street, not making eye contact, walking fast, gossip, disappointed, uncertainty, surprising, happy, clothes, tidying up drawers, introverted, difficult, lonely, social, outsider, shy, misunderstood, withdrawn, avoiding, crowds, groups, menstruation, anger at self, reflection, lack of understanding, job interview, application, annual review, school, work, teacher, boss, cramped, tense hands, thoughts, anticipation, joy, gathering, mental preparation, excited, nervous, packing list, worries, warm heart, closeness, security, childhood, family, trust, security, nothing can happen to me, the world is fine, beautiful, slightly ecstatic, joyful, happy, magical, homeland, hope, without words, tension, weird feeling, impatience, bored, addicted, positive, pleasing, unexpected, cheerful, surprising, shopping, hobby, walking, walking the dog, togetherness, swimming, elevator, sport, club, mental health, growing on tasks, happy, setting priorities, desire for success, interesting, often threatening, telling others, dream journal, wanting to understand, charity, friends, family, feeling pure in others, being happy for others, compassion, good news, happiness, contentment, warm feeling, joy, goodwill, frustrating, annoying, rare, struggling for words, describing, guessing together, annoying, exciting, done quickly, it goes on, emotions, bitchyness, freaking out, exaggerating, overreacting, anger, love, closeness, desire, intimacy, being together, sexuality, unnecessary, annoying, know-it-all, lack of empathy, pushy, inappropriate, impression, evaluation, positive, negative, think, fatigue, regret, weakness, slow down, loving couples, families, films, kitsch, successes, developments, carelessness, anticipation, envy, fulfilling dreams, unavoidable, logical, caution']	1	[39]	[39]	39	39	60	[0.44375109672546387]	0.44375109672546387	0.4229945595065753
27	Bismirbiel	neu	demonstrate a pronounced response to a subtle trigger.	"[""blushing, shy, awkward, exciting, crush, unrealistic and naive, dreamy, misconception of love, affection, sympathy, annoying, useful, experience, enrichment, inappropriate, pushy, impolite, helpful, cross-border, body dissatisfaction, inability, self-awareness, anger, critical, weak character, alone, stupid action, frustration, depression, open wound, not ready, relationships, heartbreak, ex, cheating, breakdown, divorce, over, inhibition, trauma, happiness, joy, butterflies, excitement, positive, magical, tired, vague, pale, emotional, half, warm, don't want to get up, don't forget, joy, impatience, nervous, anticipation, not being able to sleep, good feeling, uncomfortable, difficult, courage, pictorial, scene, bizarre, fantasy, dream world, intermediate world, dreamy, imaginative, pride, calmed, increased self-esteem, anger, anger, despair, sad, netflix series, overreacting, unfair, warmth, joy, happiness, longing, old age, love, trusted and dutiful person, inner pressure, annoyed, possibly grateful, cringe moment, don't want, possibility, border crossing, interest, empathy, reflect, empathize, social behavior, group behavior, roll, influence, calm, positive, thoughtless, stillness, free, intimate, inward, anticipation, happiness, positive, unrest, loved, nervous, trust, comfortable, letting go, everything else unimportant, here and now, at home, friends, family, subjective, positive feeling, always, has a high priority, social interaction, social connection, relaxation, urge, impulsive, indignant, happiness, joy, surprised, speechless, squirrels, park, cherry trees, laughter, joy, grin, flowers, friends, coincidence, yoga, better, stressful, strong, intensive, lasting, moving, sign, beautiful, rare, nice feeling, family, friends, secure, safe, fun, humor, warmth, planning, thinking, preparing, practicing, suggesting, adjusting to different things, considering what the other person could say/ask, afraid of, making mistakes, just doing it, getting in your own way, it's okay, you're never expected to be perfect in a foreign language, broken, tired, hangover, exhaustion, resting""]"	1	[21]	[21]	21	21	60	[0.44502198696136475]	0.44502198696136475	0.4229945595065753
28	Enkmitas	emo	the frustration of having a word on the tip of your tongue that has slipped your mind.	"[""emptiness, insecurity, despair, fear, crying, funny, closeness, understanding, togetherness, feelings, similarity, strange, familiar, money, object, joy, surprise, fallen down, hidden, fake, pretending, interested, wanting, dishonest, envy, insecurity, friendship, love, company, pleasant, pub, after-work beer, shy, tense, ideas, expectations, role models, exciting, can be beautiful, crackle, experiences, hope, friendship, anticipation, reception, happiness, excited, hug, greeting, reunion, implement plans, spend time together, affection, miss, what was that again, got it soon, annoyance, frustration, excitement, beautiful, indescribable, unrelaxed, impatient, person always comes when not looking, sweating, boring, waste of time, excitement, anticipation, tension, reserved, closed, lonely, beautiful, relaxed, stress-free, rarely, weekend, partner, thermal baths, excursion, vacation, empathy, warm, personable, agreement, influencing, agreeing, doing something together, sense of belonging, friends, workmates, movies, understanding, getting carried away, tired, thoughts, dark circles, heavy bones, sluggish movements, coffee, nap, happiness, amazed, relief, memory gap closed, satisfied, carefree, tired, listless, headache, no clear thoughts, worries, fear, trigger, uncomfortable, comfortable, loss of control, pattern, excitement, automatic, driven, avoidance, urges, restless, helpless, surprising, nice, surprise, pleasant, changes mood, not expected, waiting, nervous, excited, tension, reduced ability to concentrate, surprise, expectation, loss, money, keys, love, booze, dirt, feeling good, security, joy, having fun together, having the feeling of being able to be honest, friendship, superficial friendships, insecurity, blushing, embarrassing, embarrassment, being exposed, being still, staying calm, communicating nonverbally, like having to present something, inhibition, watching a wedding, nice feeling, watching a movie, typical drama, benevolence, compassion, love, joy, compassion e.g, huge anticipation, almost unbearable, anticipation is the greatest joy, drags on forever, planning, packing, excitement, being nervous, being happy, fear of the unexpected, excited, tense, structured plan, impatient, worried about getting things sorted out, anticipation, happiness, preparing, can't wait, nervousness, palpitations, happiness, looking at the clock, insecurity, lies, inner conflict, contact with others, overcoming, reason, tedious, practice, difficulty finding words, lack of vocabulary, support through facial expressions and gestures, empathy, equal, shared, belonging, connectedness, understanding, discomfort, embarrassment, fear, ego, game night, friends, eating, anticipation, sharing memories, telling the news, restaurants, forgetting the time, celebrations, valuable, security, being yourself, humor and laughter, discipline, effort, process, reward, friend, italy""]"	1	[25]	[25]	25	25	60	[0.4146813452243805]	0.4146813452243805	0.4229945595065753
29	Enkmitas	neu	that brief moment when you forget a word that you actually know.	"[""sleep, read, eat, loner, sister, exhausted, hardly any self-confidence, insecure, everything seems exhausting, even the smallest movement, challenging, uncomfortable, attention, untruths, stress, fear, anger, insecurity, patience, rest, relaxation, silence, happiness, bed, alone, no tasks, free head, work done, no worries and problems, switch off, on the tongue, annoying, switch to english, embarrassing, stupid, active vocabulary, standing on the tube, traffic jam, memory, neutral, tiring, stressful, destructive, proud, perfecting, rivalry, beautiful, long ago, tender, intimacy, tense calm, hopeful, that someone else will do it, listening up, annoyed, waiting, strange, warmth, empathy, glow, spaciousness, openness, smile, happy, friendly, facing, doubled, skills, proactive, creative, investment, perform, get involved, experience, coincidence, joy, enthusiasm, surprise, i like, employer, job interview, in-laws, avoidance, not in the mood, exhausting, exhausting, quiet day needed, subjective self-assessment, sleep, talk in your sleep, confusion, uncertainty, questioning, stress, time expenditure, further steps, dependence on others, happiness, excitement, thrills, unnecessary, annoying, annoying, stressful, socially vulnerable, unhealthy, painful, couple, partner, love, desire, mouth, closeness, together, anger, useless, inappropriate, listening, talking, trouble, tired, restless, broken, no strength, exhausting, little concentration, restlessness, racing thoughts, unconcentrated, underperforming, stress, exhausting, uncomfortable, aimless, endure, persevere, committed, motivated, passionate, inspiring, being in the element, feeling, warm, love, fear, bad past, unjust, whoever lies, you don't believe, hurt, betrayed, asshole, bullying, annoyed, lonely, quiet, closed, mysterious, excitement, sometimes happens, emotional reaction, being annoyed, relationship, closeness, unhappiness, unreliability, cheating, lying, trust, fear, past, lisa in australia, semester abroad, development aid/colonial vacation richer, white student, harmful to the environment, effort, passion, creative, hard work, start up""]"	1	[38]	[38]	38	38	60	[0.4934624433517456]	0.4934624433517456	0.4229945595065753
30	Mege	emo	the sure trust in someone who reliably fulfills his duties.	"[""reliability, security, professional, dividing tasks, facilitation, relaxation, alone, lonely, no contacts, no friends, boredom, netflix, relaxation, bliss, can stay like this, desire, nervousness, worry, restless, phone call, promise, formulate, blush, attraction, attractive, dare, courage, forgotten, language, uncomfortable, annoying, it's on the tip of my tongue, i'm sure i'll remember right away, what could it be related to, distracted, depression, unexpected, overwhelming, scary, hormones, mood swings, powerless, powerless, unwell, despair, seeking help, already there, when finally, bell, clock, beautiful, childish, dreamlike, restless, thinks of nothing else, fades out, embarrassing, disturbing, feeling stupid, joy when you remember word, fill silence, nice, lonely, negative, wait, hide, missed, insecure, unwanted visit, unexpected, postman, bell, hear, couch, anger, despair, anger, roll eyes, reflection, relaxation, sleep, breathe easy, warmth, friends, calm, no stress, few thoughts, no arguments, letting go, anger, unasked, helpless, exposed, escape, avoid, mega, great, respect, wow, success, pride, joy, relief, strength, freedom, air, goal achieved, tension, who is there, desire for rest, uncomfortable, bothers me, frustrated, devastated, sad, awkward, depressed, cheerless, unmotivated, listless, routine, joy, experience, challenge, learn, job, meeting, meeting, hobby, improve, learn skills, school, sport, uncomfortable, when nervous, memory, tense, annoying, awkward, awkward, hiding, authorities, awkward, superfluous, nice, strangers, friends, depending on the situation, independence, tip, happiness, joy, good group work, important personality trait, trust, should be looked for in other people, reliable, amusing, self-recognizing, annoying, hoping you misheard, frustration, being annoyed, speech impediments, stammering, searching, tranquility, solitude, focus on yourself, without others, freedom, independent, self-determined, bad mood, exhaustion, dismissive of others, trouble concentrating and having trouble thinking about something else, reflection, realization, pressure, stress, fear of making mistakes, planning, anticipating, regret, irritation, anger, worry, inexplicable, search for causes, mostly physical, listen to yourself, keep observing, pain, subconscious processes, strange thoughts, thoughts, lost, peaceful, calm, summer meadow, vacation, pleasant""]"	1	[12]	[12]	12	12	60	[0.4912542700767517]	0.4912542700767517	0.4229945595065753
31	Mege	neu	taking note that someone has completed all of their duties.	"[""surprise, joy, lost, couch, bed, yoga, sunday, doing things together separately in a shared apartment, limiting, compulsion, impatience, time standing still, attention, concentration, expectation, crowd, to-do list, interesting, i should do my own tasks, guilt, joy for other person, effort, motivating, good, keep it up, nice, impressed, need to catch up, urgency, to-do list, productive, mature, in control, competent, work, loss, tiredness, weak, unfocused, quietly, go, don't feel like it, mail, neighbor, introverted, avoiding socializing, beautiful, being alone, am i missing something?, lonely, calm, easygoing, afraid of unpleasant conversations, happiness, joy, lightheartedness, fun, beautiful, blockade, looking for memory gaps, convulsive, amazed, headless, shame, excitement, preparation, uncertainty, hyper, being excited, upbeat, happiness, love, affection, trust, luck, money, tidying up, find, excitement, tension, hope, spark, exciting, learn through repetition, secretly, wait and choose another way, satisfaction, success, congratulations, gratitude, decency, respect, intuition, stress, education, practice creates masters, calm, melancholy, exhaustion, not wanting to disappoint anyone, tiredness, silence, depression, unnecessary, permanently, don't forget, come to rest, regret, change, lack of understanding, thoughts, in bed, alone, insecure, insecure, complex, body, soul, misperforming, wishful thinking, mostly doesn't work, holding back, wish, hoping, hoping, that someone will get the message, not standing by themselves, no self-confidence, variable behavior, not natural, restriction, no maximizing utility, disinterest, laziness, no desire, excited, nervous, uncomfortable, afraid, restless, not relaxed, too much, exaggerated, franzi, argument, sneeze, irritated, skipped action, react, funny, interesting, exciting, exciting, curiosity, infatuation, calm, happy, proud, celebrate, important, few do, practice, repetition, pro, joy, surprise, beauty, unexpected, coincidence, mansplaining, assault, sometimes nice, well intentioned, possibly unreflective, depending on the situation, mosquito/elephant, overreact, be sensitive, frantic""]"	1	[59]	[59]	59	59	60	[0.31925612688064575]	0.31925612688064575	0.4229945595065753
32	Faube	emo	the eye contact two people share while both hoping the other person will make the first move.	['culture, abroad, friends, travel, learn, discomfort, envy but also a feeling of well-being to see it in others, exaggeration, actionism, insecurity, nervousness, experience, cause, inappropriate, love, family, baby, mother, sister, hug, cuddle, need, the most beautiful feeling, affection, support, hold, father, attachment, heart, prevention, neuroticism, sleepless night, unknown, circling thoughts, unnecessary, noise, no rest, interest, contentment, compassion, pride, money, joy, beautiful, yay, share, tell, oh crap, thoughtful, angry, desperate, excitement, preparation, avoiding awkward situations, scenarios, planning, future, fulfillment, self-realization, talent, idea, original, have, status, introspective, silence, independence, rest, having time, stress-free, loneliness, isolation, calm, sometimes pleasant, silence, headache, waiting, waiting time, impatient, too early, traveling, airport, train station, summer vacation, love, tension, ravishing, longing, warm, security in familiar surroundings, satisfied, self-confidence, preparation, restlessness, stress, uncertainty, goal, calming down, self-reflection, further development, intelligence, contentment, happiness, joy, unwanted, annoying, annoying, annoying, bothersome, unnecessary, dismiss, ignore, satisfied, happy, relieved, insecure, next step, change, own, decision, warmth, security, peace, happiness, trust, calm, restlessness, joy, excited, elation, great people are coming, event is important, special, starting, wanting to start, waiting position, not so great but nice, anticipation makes everything nicer, self-criticism, self-evaluation, negative, positive, reflect, claims, fulfilled, satisfied, rest, alone, friends, fun, anticipation, excitement, optimism, see ahead, oracle, see through, neighbors, serenity, crazy, excitement, nervousness, insecurity, stage fright, shit, thoughts, overthinking, self-blame, influences, helplessness, sometimes, only if allowed, stress, planning, uncomfortable, hiding, closeness, no idea, very neutral, dutiful, virtuous, diligent, hard work, structured']	1	[13]	[13]	13	13	60	[0.41484972834587097]	0.41484972834587097	0.4229945595065753
33	Faube	neu	the possibility that eye contact with another person will result in a conversation that they initiate.	['at home, vacation, outside, quiet, security, self-care, love, intimacy, contentment, partnership, friendship, family, togetherness, community, beautiful, in love, happy, secure, excitement, pure joy, butterflies in the stomach, curiosity about getting to know each other, can hardly believe it, uncertainty, conversation, gaze, looking away, intense, happiness, joy, pleasant, great feeling, i wish everyone, that they can be proud of themselves, you only see them from a distance, you want to tell everyone about it, when you find yourself, betri, worry, not wanting to do anything wrong, decisive, planning, excited, mistakes, self-presentation, satisfaction, smile, i want too, warm feeling, english, french, new challenge, anger, self harm, evil thoughts, calm down, breathe deeply, reset, challenges, change, self love, figure out what triggered it, rest, peace, love, togetherness, old acquaintances, work colleagues, former enemies, training, practice, develop, improve, start, dedicated, self-test, strive, home, family, friends, partner, love, trust, happy, free, easy, alarming, excited, amazed, anxious, frightened, satisfied, happy, worth seeing, imitate, learn, panic, bad conscience, concerns, wait and see, unsure, insecure, cautious, unrelaxed, tension, shame, anxiety, avoidance, conforming, wanting to please, fear of rejection and rejection, weak, unstable, unconfident, dependent, wanting to be safe, sensitive, overly cautious, hypersensitive, anticipation, excitement, tension, longing, hope, joy, fear, drained, worries, thoughts, lack of concentration, support, hope, friends, partner, fateful event, family, love, reference persons, pride, not a matter of course, interesting, comparison to self, diligence of the other person, neighbors, postman, being excited, weird feeling, restless, silence, pretending, uncomfortable feeling, hiding, confrontation, balance, harmony, happiness, relaxation, rarely, desire, the feeling stays, sometimes also desire to go back to sleep, love, tenderness, strange, exciting, reserved, annoyed, depression, sudden, crying, unstoppable, depressed, children, neighbors, isolation, no desire, apartment, house, privacy, impulsive, irritable, charged, energized, stressed, angry, hormonal imbalances, difficult, understanding, effort, concentration, despair, failure, love, confidence, trust, well-being, empathy, rain, rest, being alone, eternity, carefree, no plans, difficult to force, nervousness is the opposite, aimless, rushing, giving in to thoughts, looking afar, annoying, unnecessary, annoying, mom']	1	[27]	[27]	27	27	60	[0.3705499470233917]	0.3705499470233917	0.4229945595065753
34	Odef	emo	the pride when you realize that you have developed in the right direction.	"[""shopping, child care, annoying, signs of depression, overwhelming feeling, you don't know what to do, take countermeasures, do something that distracts, take responsibility, cultivate your emotional world, joy, embarrassment, tension, excitement, impatience, life, interesting, dream diary, wanting to go back to sleep, thinking further of dream, like a good movie, vivid, joy, nightmare, reality, surreal, vivid, hidden, inappropriate, or helpful, from behind, excuse me, tip, rarely occurs, unusual, rude, older people, proud, relief, sublime, courageous, zest for action, men, relationships, attachment, sex, letting go, crappy, annoying, headache, feeling flabby, not ready for the day, heavy body, caffeine thirst, proud, creative, annoyed, amazed, grateful, ambivalent, know-it-all, authority, pejorative, friendly, useful, annoying, superfluous, avoiding, uncomfortable, avoidance, conflict of interest, disagreement, trust, well-being, friendship, love, love, butterflies, happiness, joy, possibly annoying, sometimes useful, depending on the situation, waiting period, waiting, coffee, looking at the phone, gratitude, appreciation, love, hug, happiness, warmth, laughter, smile, contentment, being at home, security, no need to adjust, quiet, reflect, reliability, calm, serenity, confidence, professionalism, pillar, partner, love, security, closeness, belonging, warm, forever, heart, limitless, connected, lazy, shy, insecure, alone, stay, house, corridor, noise, rest, happiness, being one, yoga, rarely, peaceful, secure, without rushing, for oneself, individually different, happy place, need help, uncertainty, insight, empathy, treat, love, friendship, happy, ohm, yoga, meditation, bed, relax, rest, alone, calm, relaxed, lying, eyes closed, spread out, boredom, stress, listless, confirmation, fulfillment, perspective, joyful, successful, rest, meditate, relaxed, within yourself, no thoughts, overthinking, young people, often, exhausting, planning, thinking, acting out, uncomfortable, thinking, standing on the hose, looking at the ground, looking for synonyms, paraphrasing, studies, career, relationship, religion, personality, strength, self-confidence, love, affection, security, bond, trust""]"	1	[55]	[55]	55	55	60	[0.40479063987731934]	0.40479063987731934	0.4229945595065753
35	Odef	neu	the realization that you have evolved in the direction you envisioned.	"[""contentment, pride, goal, confidence, joy, hard work, new, worries, feelings, doubts, fears, thoughts, insomnia, listening, insecurity, uncertainty, patience, tension, consideration, lusche, strange, temporary, physicality, wanderlust, longing, anticipation is the most beautiful joy, i also want, relaxation, pack my suitcase, plan my trip, adventures, experiences, memories, precious, mature, family, friends, culture, annoying, overbearing, inappropriate, naughty, getting angry, being polite, mansplaining, belittling, disrespectful, excitement, walk away, don't want to, fear, dislike, be quiet, as quiet as a mouse, preparation, training, love, desire, movies, suspense, embarrassing, blushing, lips, heartbeat, imagination, friends, saliva, smacking, uncomfortable, death, love, faith, positive, motivating, pride, sport, university, personality, friends, family, being tidy, parents, relationship, important, love, closeness, connectedness, safe, security, trust, childhood, anticipation, packing, planning, booking, excitement, being jittery, anger, sadness, accident, problem, not that important, outburst, screaming, blushing, memory, look, help, rub off, connectedness, uncomfortable, avoidance, i don't want to, repression, politeness, respect, shame, guilt, please don't, grumbling, conflict avoidance, feeling unwell, fear, oral exam, abroad, vacation, embarrassment, excitement, irritability, annoyance, fear, brooding, being still, hope, trust, security, joy, relief, job, task, goals, gain experience, apply experience, tired, heavy eyes, bad mood, slept badly, hangover, unproductive day, body aches, headache, unmotivated, unexpected, money in the jacket pocket, positive prediction error, finally something good is happening, nice, brooding, nervousness, being excited, thinking, forgetfulness, tension, inner restlessness, feeling of trepidation, humanity, interpersonal relationship, important, mirror neurons, empathy h being built on water, sometimes strenuous to empathize, deadening through social media, smile, approach, look away, oh no... don't talk to me..., hope, embarrassed, relaxation, rest, all good, no stress, happiness, vacation, bliss, reaction, exaggerate, surprise, inappropriate, palpitations, elated, curiosity, joy, exhilaration, being a little hyper, ignoring other problems, cloud 7, introverted, calm, alone, lonely, cold, harmony, relaxation, control, prevention, routine, planning, anger, one regrets, wishes back, to do better, arguments, failure, forgiving oneself, new goals, ambition, expectations of others, comparison with others, self-image, hurt pride, caring, empathy, humanity, love, helpfulness""]"	1	[41]	[41]	41	41	60	[0.38055023550987244]	0.38055023550987244	0.4229945595065753
36	Skibt	emo	the happiness you feel when you share the happiness of other people.	"[""mistake, foresight, learn, bad feeling, avoidance, discomfort, unfamiliar, astonishment, curiosity, concern, studies, achievement, decisions, self worth, making parents proud, happy, skills, right choice, confusion, cause, why?, question, dull, weird, inexplicable, feeling, body, uncomfortable, blockage, strange, reserved, trapped, fear, cool, admiration, flow, desire, think over, reflect, be thoughtful, reflect on one's own perception, desire, lust, control, fun, situation, self-satisfaction, courage, self-efficacy, self-affirmation, anticipatory, secure, confident, self-confidence, victorious, familiar, native, sociable, family, being more genuine, fear, reluctance, dislike, discomfort, communication, motivation, money, gym, retirement home, party, disco, karaoke night, inner peace, just breathe, preparation for an interview, for example, smile, nice feeling, anxiety, insecurity, headache, irrational, depression, sadness, helplessness, surge of emotions, tired, serenity, interest, extraversion, sociability, understanding motives, empathy, angry, forgetful, negative, annoyed, stupid, find again, memory, grab, strange, fall, anticipation, heart, happiness, flight, suitcase, beach, pictures, avoidance behavior, escape and avoidance, evasion, avoidance of confrontation, does not stand by its consequences, avoiding the situation does not avoid the problem, avoiding the problem, no solution, weakness, excitement, excitement, joy, happiness, butterflies, proud, self-esteem, optimistic, strong, excited, insecure, quarrel, smoking, worry, siblings, illness, exam, anxiety, sleepless, bed, not falling asleep, stupid, help, love, trust, affection, film, bell, wait, curiosity, excitement, joy or bad, friends, necessary, fine, isolated, introverted, calm, quiet, thoughts, relaxation, insecurity, compulsion, pride, anger, doubt, failure, hopelessness, damage, happiness, joy, positive, reward""]"	1	[15]	[15]	15	15	60	[0.4718177020549774]	0.4718177020549774	0.4229945595065753
37	Skibt	neu	the state one gets when sharing other people's feelings.	"[""anxiety, nervousness, sadness, loneliness, tired, bed, lying, stress, family, attachment, parents, secure, contentment, love, help, touch, unconditional, affection, trust, fatigue, dissatisfaction, bad dream, waking up, light sleep, stress, restlessness, exhaustion, worries, tiredness, dissatisfied, irritated, self-efficacy, pride, self-determination, tired, exhausting day, coffee, slower than usual, either night was great, or you are annoyed that you stayed up so long, basic trust, love, affection, security, family, security, growing up, breastfeeding, upbringing, desire, physical attraction, sexual arousal, attractiveness, excitement, joy, romantic, close, intense, small talk, awkward, smiling, anticipation, fear, annoying, detour, nice, potential friends, in love, indifferent, despair, good feeling, teamwork, help, sharing, tidy room, beautiful, memories, childhood, money, happiness, looking forward, unexpected, missing, feelings, putting yourself in someone else's shoes, envy, comparison, self-reflection, desire, countermeasures, hide, don't report, phone off, be alone, hesitate, unwell, thoughts, anger, sadness, excitement, tension, control, tremors, adrenaline, fear, beautiful, surreal, wanting to go back, not wanting to wake up properly, lost in thought, what was that, uncomfortable, suppression, sinking feeling, disoriented, why am i dreaming something like this, what is that trying to tell me, do i want n, tension, daydreams, unrealistic, control, planning, security, nerd, guilty conscience, procrastinated, nerd, disciplined, lazy, hope, energy, excitement, challenge, task, support, job, colleagues, moving, conflict, communication, phone call, discuss, excitement, uncertainty, anticipation, courage, intense, failure, fear of failure, perfectionism, in the creative field, feeling of failure, i have to make it, you keep getting worse, tired, oversleeping, sluggish, bad start to the day, partying, partying, netflix, guilty conscience, sleepy, afternoon nap, neutral, positive, in self-actualization, negative in most other cases, consequence thinking less pronounced in adolescents, develops over the course of life, overwrought, uncomfortable afterwards especially, rocking up, angry, uncomfortable, howling with anger, euphoria, diligence, joy, happiness, commitment, give everything, motivation, anticipation, insecurity, self protection, relationships, friendships, memories, past, anticipation, excitement, planning, going through, whether everything has been thought of, a little stressful, hyper, disappointment, task, realization, logic, thinking, aha moment, joy, pride, knowledge, warmth, self-confidence, excitement, love, crush, not daring, regret, taking heart, thoughts, hoping, courage, crush, daydreams, help, social, children, donations, work, pride, persistent, goal, together""]"	1	[17]	[17]	17	17	60	[0.4248661994934082]	0.4248661994934082	0.4229945595065753
